Team_ID,Player_ID,LOC_X,LOC_Y,RADIUS,Event_ID,SHOT_CLOCK
1610612765,202704,32.90951,36.76963,0.0,215,23.6
1610612765,202694,43.65338,19.76591,0.0,215,23.6
1610612765,203484,34.863550000000004,46.98301,0.0,215,23.6
1610612765,203083,32.50649,33.0216,0.0,215,23.6
-1,-1,5.37871,22.83143,1.90034,215,23.58
1610612737,200794,5.83798,22.96206,0.0,215,23.58
1610612737,200757,9.99905,29.4087,0.0,215,23.58
1610612737,201168,21.11987,28.26972,0.0,215,23.58
1610612737,201952,9.77451,16.98608,0.0,215,23.58
1610612737,203471,35.45427,46.80921,0.0,215,23.58
1610612765,101141,7.6383600000000005,20.93478,0.0,215,23.58
1610612765,202704,33.37426,36.74107,0.0,215,23.58
1610612765,202694,43.86597,19.7653,0.0,215,23.58
1610612765,203484,35.45427,46.80921,0.0,215,23.58
1610612765,203083,32.6843,33.02671,0.0,215,23.58
-1,-1,5.3613,22.94319,2.3255,215,23.55
1610612737,200794,5.63672,22.9306,0.0,215,23.55
1610612737,200757,9.96306,29.54332,0.0,215,23.55
1610612737,201168,21.33108,28.16913,0.0,215,23.55
1610612737,201952,9.79246,16.8487,0.0,215,23.55
1610612737,203471,36.05719,46.61153,0.0,215,23.55
1610612765,101141,7.76782,20.943,0.0,215,23.55
1610612765,202704,33.85287,36.7214,0.0,215,23.55
1610612765,202694,44.07884,19.75875,0.0,215,23.55
1610612765,203484,36.05719,46.61153,0.0,215,23.55
1610612765,203083,32.92592,33.01245,0.0,215,23.55
-1,-1,5.26612,23.10347,2.19149,215,23.52
1610612737,200794,5.45168,22.91933,0.0,215,23.52
1610612737,200757,9.93173,29.68879,0.0,215,23.52
1610612737,201168,21.55312,28.06773,0.0,215,23.52
1610612737,201952,9.81334,16.71121,0.0,215,23.52
1610612737,203471,36.66702,46.42186,0.0,215,23.52
1610612765,101141,7.90532,20.9586,0.0,215,23.52
1610612765,202704,34.33926,36.70312,0.0,215,23.52
1610612765,202694,44.29028,19.74688,0.0,215,23.52
1610612765,203484,36.66702,46.42186,0.0,215,23.52
1610612765,203083,33.16524,32.99349,0.0,215,23.52
-1,-1,5.05295,23.30924,1.70626,215,23.5
1610612737,200794,5.26659,22.90532,0.0,215,23.5
1610612737,200757,9.91815,29.8405,0.0,215,23.5
1610612737,201168,21.78484,27.96955,0.0,215,23.5
1610612737,201952,9.84392,16.57327,0.0,215,23.5
1610612737,203471,37.28683,46.23877,0.0,215,23.5
1610612765,101141,8.0465,20.97964,0.0,215,23.5
1610612765,202704,34.83468,36.69516,0.0,215,23.5
1610612765,202694,44.49854,19.73209,0.0,215,23.5
1610612765,203484,37.28683,46.23877,0.0,215,23.5
1610612765,203083,33.39925,32.97363,0.0,215,23.5
-1,-1,4.74594,23.56232,0.74504,215,23.47
1610612737,200794,5.07582,22.90187,0.0,215,23.47
1610612737,200757,9.90733,29.99635,0.0,215,23.47
1610612737,201168,22.02612,27.87441,0.0,215,23.47
1610612737,201952,9.87674,16.433,0.0,215,23.47
1610612737,203471,37.89126,46.0525,0.0,215,23.47
1610612765,101141,8.19693,21.00463,0.0,215,23.47
1610612765,202704,35.33759,36.6716,0.0,215,23.47
1610612765,202694,44.70305,19.72154,0.0,215,23.47
1610612765,203484,37.89126,46.0525,0.0,215,23.47
1610612765,203083,33.61039,33.01252,0.0,215,23.47
-1,-1,5.44926,23.15373,1.32708,215,23.44
1610612737,200794,4.87198,22.89127,0.0,215,23.44
1610612737,200757,9.90502,30.1552,0.0,215,23.44
1610612737,201168,22.27438,27.77282,0.0,215,23.44
1610612737,201952,9.91237,16.28434,0.0,215,23.44
1610612737,203471,38.49861,45.87239,0.0,215,23.44
1610612765,101141,8.3741,21.01917,0.0,215,23.44
1610612765,202704,35.84061,36.64478,0.0,215,23.44
1610612765,202694,44.91516,19.70237,0.0,215,23.44
1610612765,203484,38.49861,45.87239,0.0,215,23.44
1610612765,203083,33.82477,33.0556,0.0,215,23.44
-1,-1,6.85048,22.39491,2.47093,215,23.42
1610612737,200794,4.6645900000000005,22.87772,0.0,215,23.42
1610612737,200757,9.90725,30.31772,0.0,215,23.42
1610612737,201168,22.53621,27.67668,0.0,215,23.42
1610612737,201952,9.95154,16.13923,0.0,215,23.42
1610612737,203471,39.11485,45.65687,0.0,215,23.42
1610612765,101141,8.56178,21.02548,0.0,215,23.42
1610612765,202704,36.34505,36.62535,0.0,215,23.42
1610612765,202694,45.13272,19.68616,0.0,215,23.42
1610612765,203484,39.11485,45.65687,0.0,215,23.42
1610612765,203083,34.0027,33.05152,0.0,215,23.42
-1,-1,7.88648,21.98631,3.27319,215,23.39
1610612737,200794,4.45,22.87591,0.0,215,23.39
1610612737,200757,9.91169,30.48248,0.0,215,23.39
1610612737,201168,22.80418,27.58164,0.0,215,23.39
1610612737,201952,9.98672,15.98996,0.0,215,23.39
1610612737,203471,39.74339,45.46028,0.0,215,23.39
1610612765,101141,8.75744,21.03326,0.0,215,23.39
1610612765,202704,36.84527,36.61995,0.0,215,23.39
1610612765,202694,45.35099,19.67133,0.0,215,23.39
1610612765,203484,39.74339,45.46028,0.0,215,23.39
1610612765,203083,34.17689,33.02734,0.0,215,23.39
